Time (s)	Bar:Beat:Tick	Pitch	Note #	Velocity	Sustain	Duration (s)	Duration (tk)	Ch	Program (Inst.)
7,313	5:4:96	C#4	61	64	OFF	0,148	76	0	N/A
7,313	5:4:96	A4	69	80	OFF	0,148	76	0	N/A
7,500	6:1:0	E3	52	64	OFF	0,148	76	0	N/A
7,500	6:1:0	B4	71	80	OFF	0,148	76	0	N/A
7,688	6:1:96	G#3	56	64	OFF	0,148	76	0	N/A
7,688	6:1:96	B3	59	64	OFF	0,148	76	0	N/A
7,688	6:1:96	A4	69	80	OFF	0,148	76	0	N/A
7,875	6:2:0	G#3	56	64	OFF	0,148	76	0	N/A
7,875	6:2:0	B3	59	64	OFF	0,148	76	0	N/A
7,875	6:2:0	G#4	68	80	OFF	0,148	76	0	N/A
8,063	6:2:96	G#3	56	64	OFF	0,148	76	0	N/A
8,063	6:2:96	B3	59	64	OFF	0,148	76	0	N/A
8,063	6:2:96	F#4	66	80	OFF	0,148	76	0	N/A
8,250	6:3:0	G#3	56	64	OFF	0,148	76	0	N/A
8,250	6:3:0	B3	59	64	OFF	0,148	76	0	N/A
8,250	6:3:0	E4	64	80	OFF	0,600	307	0	N/A
8,438	6:3:96	G#3	56	64	OFF	0,148	76	0	N/A
8,438	6:3:96	B3	59	64	OFF	0,148	76	0	N/A
8,625	6:4:0	G#3	56	64	OFF	0,148	76	0	N/A
8,625	6:4:0	B3	59	64	OFF	0,148	76	0	N/A
8,813	6:4:96	A3	57	64	OFF	0,148	76	0	N/A
8,813	6:4:96	C#4	61	64	OFF	0,148	76	0	N/A
9,000	7:1:0	E3	52	64	OFF	0,148	76	0	N/A
9,188	7:1:96	G#3	56	64	OFF	0,148	76	0	N/A
9,188	7:1:96	B3	59	64	OFF	0,148	76	0	N/A
9,188	7:1:96	E5	76	80	OFF	0,148	76	0	N/A
9,375	7:2:0	G#3	56	64	OFF	0,148	76	0	N/A
9,375	7:2:0	B3	59	64	OFF	0,148	76	0	N/A
9,375	7:2:0	D5	74	80	OFF	0,148	76	0	N/A
9,563	7:2:96	G#3	56	64	OFF	0,148	76	0	N/A
9,563	7:2:96	B3	59	64	OFF	0,148	76	0	N/A
9,563	7:2:96	C#5	73	80	OFF	0,148	76	0	N/A
9,750	7:3:0	G#3	56	64	OFF	0,148	76	0	N/A
9,750	7:3:0	B3	59	64	OFF	0,148	76	0	N/A
9,750	7:3:0	D5	74	80	OFF	0,148	76	0	N/A
9,938	7:3:96	G#3	56	64	OFF	0,148	76	0	N/A
9,938	7:3:96	B3	59	64	OFF	0,148	76	0	N/A
9,938	7:3:96	C#5	73	80	OFF	0,148	76	0	N/A
10,125	7:4:0	G#3	56	64	OFF	0,148	76	0	N/A
10,125	7:4:0	B3	59	64	OFF	0,148	76	0	N/A
10,125	7:4:0	B4	71	80	OFF	0,148	76	0	N/A
10,313	7:4:96	A3	57	64	OFF	0,148	76	0	N/A
10,313	7:4:96	C#4	61	64	OFF	0,148	76	0	N/A
10,313	7:4:96	A4	69	80	OFF	0,148	76	0	N/A
10,500	8:1:0	E3	52	64	OFF	0,148	76	0	N/A
10,500	8:1:0	E4	64	80	OFF	0,148	76	0	N/A
10,688	8:1:96	G#3	56	64	OFF	0,148	76	0	N/A
10,688	8:1:96	B3	59	64	OFF	0,148	76	0	N/A
10,688	8:1:96	F#4	66	80	OFF	0,148	76	0	N/A
10,875	8:2:0	G#3	56	64	OFF	0,148	76	0	N/A
10,875	8:2:0	B3	59	64	OFF	0,148	76	0	N/A
10,875	8:2:0	G#4	68	80	OFF	0,148	76	0	N/A
11,063	8:2:96	G#3	56	64	OFF	0,148	76	0	N/A
11,063	8:2:96	B3	59	64	OFF	0,148	76	0	N/A
11,063	8:2:96	A4	69	80	OFF	0,148	76	0	N/A
11,250	8:3:0	G#3	56	64	OFF	0,148	76	0	N/A
11,250	8:3:0	B3	59	64	OFF	0,148	76	0	N/A
11,250	8:3:0	B4	71	80	OFF	0,148	76	0	N/A
11,438	8:3:96	G#3	56	64	OFF	0,148	76	0	N/A
11,438	8:3:96	B3	59	64	OFF	0,148	76	0	N/A
11,438	8:3:96	C#5	73	80	OFF	0,148	76	0	N/A
11,625	8:4:0	G#3	56	64	OFF	0,148	76	0	N/A
11,625	8:4:0	B3	59	64	OFF	0,148	76	0	N/A
11,625	8:4:0	D5	74	80	OFF	0,148	76	0	N/A
11,813	8:4:96	A3	57	64	OFF	0,148	76	0	N/A
11,813	8:4:96	C#4	61	64	OFF	0,148	76	0	N/A
11,813	8:4:96	E5	76	80	OFF	0,148	76	0	N/A
